std_name,symptom_name,median,mean,min,max,disease_name
NU-7432,no symptom,1.013071676,0.972305134,0.371979256,1.202842955,NF2
NU-7432,pNF,0.972858149,0.915191533,0.006330816,1.318240881,NF1
NU-7432,schwannoma,0.496132086,0.458427769,0.200393038,0.541694022,NF2
NVP-AEW541,meningioma,1.059836631,1.048455957,0.863066722,1.140489943,NF2
NVP-AEW541,no symptom,1.044198386,1.030315888,0.764252325,1.201682896,NF2
NVP-AEW541,pNF,1.083973322,1.086299511,0.478881932,1.514964652,NF1
NVP-AEW541,schwannoma,0.551173939,0.515199643,0.260600795,0.596769238,NF2
OCTREOTIDE,meningioma,0.842684547,0.832717725,0.661320887,1.015833766,NF2
OCTREOTIDE,no symptom,0.990853703,0.993501444,0.68733675,1.297430004,NF2
OCTREOTIDE,pNF,0.948286368,0.922005442,0.35700254,1.258586895,NF1
OCTREOTIDE,schwannoma,0.909291623,0.892288163,0.800703892,0.946398388,NF2
OFLOXACIN,meningioma,1.120176443,1.139175021,0.87533972,1.356315722,NF2
OFLOXACIN,no symptom,1.114912791,1.122559423,0.68436384,1.388594749,NF2
OFLOXACIN,pNF,1.086137562,1.057271207,0.382032967,1.37987118,NF1
OFLOXACIN,schwannoma,1.039935183,1.034568897,0.973336602,1.075398578,NF2
OLANZAPINE,meningioma,1.046433065,1.02297377,0.77882365,1.160669988,NF2
OLANZAPINE,no symptom,1.066103644,1.085222713,0.961819278,1.265321559,NF2
OLANZAPINE,pNF,1.102118749,1.103141066,0.858820596,1.374025132,NF1
OLANZAPINE,schwannoma,0.934406193,0.938623195,0.873924611,1.071737251,NF2
OLAPARIB,meningioma,0.924252901,0.867781251,0.408159957,1.064061201,NF2
OLAPARIB,no symptom,0.966696,0.91691011,0.276114869,1.116960106,NF2
OLAPARIB,pNF,0.951226195,0.929270057,0.349799538,1.144771226,NF1
OLAPARIB,schwannoma,0.875206325,0.846213064,0.599577355,0.918101643,NF2
OLMESARTAN,meningioma,1.018947551,0.993498942,0.748505114,1.18497613,NF2
OLMESARTAN,no symptom,1.0441679,1.037369737,0.843251504,1.23961671,NF2
OLMESARTAN,pNF,1.069390862,1.088827623,0.839428307,1.309299818,NF1
OLMESARTAN,schwannoma,0.95708136,0.971394636,0.86571713,1.089053318,NF2
OLOPATADINE,meningioma,0.99514374,0.968103683,0.804428949,1.089745166,NF2
OLOPATADINE,no symptom,1.030905076,1.023556734,0.809989744,1.221304942,NF2
OLOPATADINE,pNF,0.964514579,0.944259897,0.664357042,1.150952555,NF1
OLOPATADINE,schwannoma,0.94633158,0.939780209,0.870121411,1.04752982,NF2
Omacetaxine mepesuccinate,no symptom,0.124028817,0.334133519,0.015977722,1.117414939,NF2
OMIPALISIB,meningioma,0.473666093,0.499882197,0.001899035,1.18868317,NF2
OMIPALISIB,no symptom,0.293542898,0.329875297,0.002187831,1.226580135,NF2
OMIPALISIB,schwannoma,0.095816036,0.149779127,0.001256769,0.782208776,NF2
Onalespib,meningioma,0.85759164,0.816111399,0.4099858,1.175468374,NF2
Onalespib,no symptom,0.961248577,0.837318102,0.066143268,1.26858208,NF2
Onalespib,pNF,0.997646195,0.780218031,0.053788978,1.334201709,NF1
Onalespib,schwannoma,0.980642263,0.669952121,0.144085072,1.038875452,NF2
ONDANSETRON,meningioma,0.912302712,0.925782086,0.733204504,1.113981129,NF2
ONDANSETRON,no symptom,1.092411204,1.074000049,0.728237444,1.220912072,NF2
ONDANSETRON,pNF,1.085463941,1.074832006,0.37851369,1.332581318,NF1
ONDANSETRON,schwannoma,1.045512917,1.027680318,0.785164917,1.111066384,NF2
OPROZOMIB,meningioma,0.905305614,0.599901616,0.033213436,1.08877038,NF2
OPROZOMIB,no symptom,0.787832731,0.638495529,0.017646067,1.189642578,NF2
OPROZOMIB,pNF,0.945806929,0.757063298,-0.002083997,1.347603249,NF1
OPROZOMIB,schwannoma,0.905364925,0.53871811,0.02418144,0.951512834,NF2
ORANTINIB,meningioma,0.738219786,0.65542202,0.096251845,1.012768009,NF2
ORANTINIB,no symptom,0.904346077,0.782028268,0.023539629,1.201699836,NF2
ORANTINIB,pNF,0.866778831,0.842168555,0.028286521,1.427981207,NF1
ORANTINIB,schwannoma,0.528247807,0.458753973,0.150087676,0.553774079,NF2
Orotic Acid,meningioma,1.058619164,1.046082203,0.882139644,1.147758369,NF2
Orotic Acid,no symptom,1.083576859,1.080754115,0.917450055,1.207605397,NF2
Orotic Acid,pNF,1.078394351,1.083147229,0.639815643,1.33934763,NF1
Orotic Acid,schwannoma,1.041039584,1.039151034,0.974747216,1.135272846,NF2
Orphenadrine,meningioma,1.099505587,1.078109426,0.908677957,1.183869738,NF2
Orphenadrine,no symptom,1.042779634,1.045775802,0.75728706,1.283849682,NF2
Orphenadrine,pNF,1.034055394,1.007838101,0.579682035,1.427245562,NF1
Orphenadrine,schwannoma,0.981077087,0.9797212,0.920116556,1.041526055,NF2
OSANETANT,meningioma,0.980059358,0.967884087,0.742108766,1.064048158,NF2
OSANETANT,no symptom,1.053984092,1.007221265,0.040186396,1.266974368,NF2
OSANETANT,pNF,1.056566444,0.990856777,0.035654442,1.564332173,NF1
OSANETANT,schwannoma,1.022466164,0.918872534,0.066655772,1.055424348,NF2
Oseltamivir,meningioma,0.938169321,0.929892627,0.783746336,1.032942438,NF2
Oseltamivir,no symptom,0.990924481,0.972965629,0.792928944,1.128299633,NF2
Oseltamivir,pNF,0.989921804,0.986816002,0.682212129,1.269768544,NF1
Oseltamivir,schwannoma,0.949049936,0.948703277,0.875393828,1.009670475,NF2
OSI-632,meningioma,0.927269755,0.877102044,0.474369842,1.148551766,NF2
OSI-632,no symptom,0.982693473,0.928774273,0.263040631,1.391420874,NF2
OSI-632,pNF,1.069803774,1.001031111,0.01674131,1.517790922,NF1
OSI-632,schwannoma,0.587499312,0.51669839,0.015748875,0.647731701,NF2
OSI-930,meningioma,1.029564136,0.985031167,0.596864055,1.076067245,NF2
OSI-930,no symptom,1.066201859,1.067051408,0.649486715,1.280037372,NF2
OSI-930,pNF,1.195362598,1.194743554,0.234108221,1.535382813,NF1
OSI-930,schwannoma,0.613829934,0.496202152,0.054269195,0.642631452,NF2
Osthole,meningioma,0.791146301,0.853414064,0.683194479,1.103696506,NF2
Osthole,no symptom,1.122352376,1.110773676,0.67968505,1.276452954,NF2
Osthole,pNF,1.026921482,1.038552429,0.554716819,1.386757392,NF1
Osthole,schwannoma,0.978118335,0.982469595,0.927086286,1.030423037,NF2
OTS-167,no symptom,1.120502515,0.976789579,0.41967101,1.304219466,NF2
OUABAIN,meningioma,0.292068925,0.48668398,0.138591847,1.053705594,NF2
OUABAIN,no symptom,0.403512053,0.53289241,-0.005343796,1.173708297,NF2
OUABAIN,pNF,0.42494521,0.541521487,0.009280108,1.215034532,NF1
OUABAIN,schwannoma,0.923195578,0.935131162,0.871659463,1.008769357,NF2
OXANDROLONE,meningioma,1.075544724,1.067311707,0.827216522,1.190802809,NF2
OXANDROLONE,no symptom,1.115975879,1.128908655,1.004089984,1.347162089,NF2
OXANDROLONE,pNF,1.096168665,1.090806914,0.731534797,1.274902848,NF1
OXANDROLONE,schwannoma,1.058136719,1.03129096,0.846042811,1.111366729,NF2
Oxcarbazepine,meningioma,0.980753505,0.95729306,0.817315874,1.047185227,NF2
Oxcarbazepine,no symptom,0.99948153,0.999129326,0.782730818,1.132370322,NF2
Oxcarbazepine,pNF,1.034549823,1.053041782,0.70462837,1.420710161,NF1
Oxcarbazepine,schwannoma,0.927020007,0.950752065,0.877779903,1.064323472,NF2
Oxibendazole,meningioma,0.761985265,0.722733709,0.419434854,0.979554132,NF2
Oxibendazole,no symptom,0.590864779,0.648514513,0.06045746,1.097168051,NF2
Oxibendazole,pNF,0.937559711,0.865909806,0.098441857,1.496587477,NF1
Oxibendazole,schwannoma,0.385919581,0.511848286,0.306866181,0.779713078,NF2
OXYBUTYNIN,meningioma,1.106649082,1.071563115,0.939882208,1.182322545,NF2
OXYBUTYNIN,no symptom,1.057200549,1.05982567,0.74876508,1.317595681,NF2
OXYBUTYNIN,pNF,1.057047574,1.048859082,0.818846838,1.273269915,NF1
OXYBUTYNIN,schwannoma,0.92949108,0.930206952,0.759707811,0.996081219,NF2
OXYMETAZOLINE,meningioma,1.049146449,1.037475461,0.892645001,1.135142365,NF2
OXYMETAZOLINE,no symptom,1.077857509,1.089053709,0.892937223,1.305816524,NF2
OXYMETAZOLINE,pNF,1.06312487,1.04455296,0.037672237,1.269047456,NF1
OXYMETAZOLINE,schwannoma,1.025377611,1.013223648,0.919075805,1.093560485,NF2
Oxyphenbutazone,no symptom,1.039619674,0.73575485,-0.003076981,1.239946629,NF2
Oxytetracycline,meningioma,1.044388913,1.086684927,0.889736262,1.313718129,NF2
Oxytetracycline,no symptom,1.097083746,1.10670208,0.392445658,1.401211455,NF2
Oxytetracycline,pNF,1.095915086,1.110948945,0.882588627,1.397586672,NF1
Oxytetracycline,schwannoma,1.030739763,1.023371605,0.95532471,1.083251287,NF2
Ozagrel,meningioma,1.146462113,1.160570467,1.066491552,1.243438627,NF2
Ozagrel,no symptom,1.100697269,1.114015518,0.905454849,1.35714518,NF2
Ozagrel,pNF,1.079486283,1.073699918,0.812025521,1.303342264,NF1
Ozagrel,schwannoma,1.0751983,1.075115007,1.029805711,1.115224619,NF2
P505-15,no symptom,1.098848172,0.989966786,0.046866721,1.180769624,NF2
PAC-1,meningioma,0.967880309,0.917428855,0.220005126,1.197869093,NF2
PAC-1,no symptom,0.986595877,0.917777515,0.067568643,1.152333533,NF2
PAC-1,pNF,1.029006592,0.98404412,0.056267041,1.2355735,NF1
PAC-1,schwannoma,1.024199555,0.895377162,0.059149652,1.079285785,NF2
PACLITAXEL,no symptom,0.564651047,0.610169426,0.295143025,1.096261142,NF2
PAI-039,meningioma,0.99270259,0.985523108,0.833187761,1.159665321,NF2
PAI-039,no symptom,1.129343646,1.13384193,0.812451844,1.455765386,NF2
PAI-039,pNF,1.107197287,1.101880031,0.698881698,1.337872907,NF1
PAI-039,schwannoma,1.039187365,1.03570094,0.968652308,1.101570795,NF2
PALBOCICLIB,meningioma,0.888286559,0.905915286,0.472847775,1.15887031,NF2
PALBOCICLIB,no symptom,0.6701506,0.562012167,-0.15507689,1.4095491,NF2
PALBOCICLIB,pNF,1.104433219,1.040487524,0.007047935,1.474874631,NF1
PALBOCICLIB,schwannoma,0.617204451,0.566476878,0.117068888,0.655198673,NF2
PANCURONIUM,meningioma,1.194961652,1.195139604,1.125120102,1.274633939,NF2
PANCURONIUM,no symptom,1.098169511,1.103757379,0.866013465,1.339368383,NF2
PANCURONIUM,pNF,1.050567989,1.003342612,0.558527572,1.185230544,NF1
PANCURONIUM,schwannoma,1.052628653,1.050100588,0.965443843,1.092339424,NF2
PANOBINOSTAT,meningioma,0.257487091,0.466252036,0.000127772,1.229948365,NF2
PANOBINOSTAT,no symptom,0.37239206,0.433414715,-0.16879065,2.1779301,NF2
PANOBINOSTAT,pNF,0.815892265,0.716030553,0.041499204,1.330633287,NF1
PANOBINOSTAT,schwannoma,0.10354632,0.32359953,0.000735554,1.247342151,NF2
PAPAVERINE,meningioma,0.986531847,0.984240745,0.741670561,1.144931219,NF2
PAPAVERINE,no symptom,1.056448488,1.03117679,0.314468123,1.239667297,NF2
PAPAVERINE,pNF,1.06793284,1.074956679,0.229124084,1.36558092,NF1
PAPAVERINE,schwannoma,1.085901349,0.976909169,0.117370236,1.120871928,NF2
PAROXETINE,meningioma,0.959919236,0.951443825,0.808418409,1.073028724,NF2
PAROXETINE,no symptom,1.067565094,1.080355177,0.661623782,1.332800947,NF2
PAROXETINE,pNF,1.034338394,1.036980212,0.487809803,1.313206831,NF1
PAROXETINE,schwannoma,1.033744679,0.977579113,0.442287087,1.10067762,NF2
Patupilone,meningioma,0.557767652,0.551044117,0.356567188,0.675963675,NF2
Patupilone,no symptom,0.478999158,0.507873766,0.106210009,1.004152334,NF2
Patupilone,pNF,0.650348309,0.62421223,0.101474482,1.054293368,NF1
Patupilone,schwannoma,0.350837012,0.34976532,0.289907858,0.446731119,NF2
PAZOPANIB HYDROCHLORIDE,no symptom,0.998876886,0.83815421,0.235208134,1.056885026,NF2
PB-28,meningioma,1.040794518,1.02291946,0.655393632,1.149686497,NF2
PB-28,no symptom,1.047074751,1.036374919,0.319738213,1.241956304,NF2
PB-28,pNF,1.017492847,0.991863585,0.287737618,1.228233023,NF1
PB-28,schwannoma,0.939077983,0.835743482,0.197914264,0.985853234,NF2
PD-0325901,meningioma,0.904329478,0.875005977,0.504288597,1.194151823,NF2
PD-0325901,no symptom,1.024583905,0.931145843,0.329805514,1.22714845,NF2
PD-0325901,pNF,1.071361035,1.041451846,0.060252584,1.477642455,NF1
PD-0325901,schwannoma,0.770288461,0.717680548,0.329921597,1.003169057,NF2
PD-153035,meningioma,0.843806504,0.7927798,0.478154901,1.004599414,NF2
PD-153035,no symptom,0.959511142,0.844551182,0.090380437,1.185855876,NF2
PD-153035,pNF,0.799980808,0.795205203,0.035733696,1.238064315,NF1
PD-153035,schwannoma,0.405292236,0.403456061,0.198661496,0.54016577,NF2
PD-173074,meningioma,0.890873947,0.848237291,0.139359519,1.099960897,NF2
PD-173074,no symptom,0.849828298,0.795397545,0.038890226,1.152936308,NF2
PD-173074,pNF,1.11025431,1.029281904,0.018237592,1.624958615,NF1
PD-173074,schwannoma,0.528846705,0.52428148,0.411263724,0.581415464,NF2
PD-98059,meningioma,1.022382894,1.041392335,0.939238389,1.214477406,NF2
PD-98059,no symptom,1.04092673,1.010365848,0.531427305,1.213201329,NF2
PD-98059,pNF,1.004397558,0.938350713,0.148418793,1.308973882,NF1
PD-98059,schwannoma,0.888629003,0.888694363,0.802218278,0.975150449,NF2
PD166285,meningioma,0.364971997,0.503662701,0.032959777,1.11729784,NF2
PD166285,no symptom,0.680789827,0.689856285,0.017201816,1.213691425,NF2
PD166285,pNF,0.647548998,0.626178097,0.016439196,1.178341204,NF1
PD166285,schwannoma,0.482571767,0.359439913,0.025477912,0.570319319,NF2
PD173955,meningioma,1.063589685,1.029166236,0.772839681,1.147329838,NF2
PD173955,no symptom,1.116536244,1.034129104,0.089293803,1.403303982,NF2
PD173955,pNF,0.866220156,0.822653333,0.102275079,1.405722286,NF1
PD173955,schwannoma,0.449894606,0.466293439,0.34536321,0.571217369,NF2
PEFLOXACIN,meningioma,0.809410234,0.813711722,0.694128983,0.938193674,NF2
PEFLOXACIN,no symptom,1.105411006,1.104794239,0.659259754,1.381464436,NF2
PEFLOXACIN,pNF,1.0439976,1.068956822,0.760159279,1.309999768,NF1
PEFLOXACIN,schwannoma,1.088533944,1.088256955,1.002857412,1.165607193,NF2
PELITINIB,meningioma,0.793295362,0.81821564,0.45228424,1.181818338,NF2
PELITINIB,no symptom,0.9944422,0.870161016,-0.011561054,1.245325432,NF2
PELITINIB,pNF,0.851335804,0.802649814,0.040461093,1.52244565,NF1
PELITINIB,schwannoma,0.404028478,0.376472564,0.145551077,0.614153183,NF2
Pemetrexed,meningioma,0.986646154,0.954741109,0.779666267,1.10853703,NF2
Pemetrexed,no symptom,1.103013883,1.053425354,0.34730347,1.481669101,NF2
Pemetrexed,pNF,1.066110138,0.998641105,0.114922285,1.309988378,NF1
Pemetrexed,schwannoma,1.038836841,0.858684996,0.254201271,1.14225432,NF2
PENTAGASTRIN,meningioma,0.878897368,0.82836946,0.17770459,1.145916304,NF2
PENTAGASTRIN,no symptom,1.044319901,0.977004689,0.234410529,1.245939653,NF2
PENTAGASTRIN,pNF,1.034868292,0.958774844,0.170496865,1.234367811,NF1
PENTAGASTRIN,schwannoma,0.984047471,0.988098693,0.940961776,1.058584101,NF2
Pentamidine,meningioma,0.976122948,0.914186476,0.545904317,1.070610698,NF2
Pentamidine,no symptom,1.009613548,0.993611013,0.363629214,1.195425223,NF2
Pentamidine,pNF,1.052121465,1.036874535,0.134354541,1.418122529,NF1
Pentamidine,schwannoma,0.895220662,0.838080269,0.446437302,0.968568445,NF2
PENTOSTATIN,meningioma,1.010876255,0.986760734,0.860232662,1.090768046,NF2
PENTOSTATIN,no symptom,1.099034139,1.099305426,0.911254946,1.277019836,NF2
PENTOSTATIN,pNF,1.04992978,1.064354996,0.789183908,1.33545013,NF1
PENTOSTATIN,schwannoma,1.051286235,1.057639563,0.963769602,1.126423547,NF2
PENTOXIFYLLINE,no symptom,1.027258004,0.92740462,0.412351281,1.201760398,NF2
Pepstatin,meningioma,1.024200585,1.028211019,0.813607383,1.14454683,NF2
Pepstatin,no symptom,1.053211649,1.051523178,0.785735747,1.281623735,NF2
Pepstatin,pNF,1.076457398,1.086761755,0.758932333,1.371470268,NF1
Pepstatin,schwannoma,0.994131197,0.983680486,0.901828213,1.029606014,NF2
Peramivir,meningioma,0.912453283,0.902712187,0.805192446,0.978460179,NF2
Peramivir,no symptom,0.929266484,0.92061895,0.201700016,1.105888725,NF2
Peramivir,pNF,0.955520812,0.928292876,0.485838411,1.209712583,NF1
Peramivir,schwannoma,0.910347886,0.914692756,0.877156399,0.950858704,NF2
PERHEXILINE,meningioma,1.010100154,0.961287832,0.670311162,1.113447083,NF2
PERHEXILINE,no symptom,1.039477515,0.991138376,0.042913949,1.17750849,NF2
PERHEXILINE,pNF,1.039207756,0.974196085,0.055377406,1.267144501,NF1
PERHEXILINE,schwannoma,0.928268945,0.893055209,0.223298106,1.047414388,NF2
PERIFOSINE,meningioma,1.081451789,1.061615989,0.789508393,1.156341552,NF2
PERIFOSINE,no symptom,0.940091696,0.845923845,0.00754442,1.23136305,NF2
PERIFOSINE,pNF,1.068799974,1.07138885,0.449156305,1.40900044,NF1
PERIFOSINE,schwannoma,0.552600503,0.481243237,0.000779029,1.524058431,NF2
PERINDOPRIL,meningioma,1.057301836,1.034345034,0.73999965,1.171980534,NF2
PERINDOPRIL,no symptom,1.087873032,1.060621805,0.333842954,1.213752109,NF2
PERINDOPRIL,pNF,1.071643701,1.06834433,0.699874804,1.338843641,NF1
PERINDOPRIL,schwannoma,1.084594875,1.087575262,1.002767692,1.152553213,NF2
PF-03814735,meningioma,0.984463313,0.887705888,0.371277822,1.20897038,NF2
PF-03814735,no symptom,0.992567005,0.854582136,0.017181183,1.268824788,NF2
PF-03814735,pNF,1.087038427,0.922101825,0.004973995,1.667364488,NF1
PF-03814735,schwannoma,0.869866246,0.773586444,0.235272422,1.019560883,NF2
PF-04217903,meningioma,1.075839763,1.045577573,0.860327324,1.139506904,NF2
PF-04217903,no symptom,1.055762408,1.044457568,0.728596247,1.207861072,NF2
PF-04217903,pNF,1.145985971,1.152547407,0.732809709,1.63060616,NF1
PF-04217903,schwannoma,0.596705681,0.588951584,0.478988338,0.621186595,NF2
PF-04457845,no symptom,1.035586049,1.043032362,0.839923312,1.235528586,NF2
PF-05175157,no symptom,1.097635909,1.097925574,0.948131363,1.188323308,NF2
PF-3758309,meningioma,0.617439081,0.615653645,0.207245223,1.018722827,NF2
PF-3758309,no symptom,0.3861228,0.39293547,-0.15510159,1.5050157,NF2
PF-3758309,pNF,0.849654885,0.714868437,0.007484965,1.219583905,NF1
PF-3758309,schwannoma,0.664837612,0.651677833,0.020094861,0.901409562,NF2
PF-477736,meningioma,1.005998818,0.84336903,0.232507818,1.237213934,NF2
PF-477736,no symptom,1.035808934,0.891942143,0.128699899,1.49162595,NF2
PF-477736,pNF,1.009499509,0.876086469,0.047760079,1.654226228,NF1
PF-477736,schwannoma,0.574712641,0.529282132,0.153505425,0.5851127,NF2
PF-543,meningioma,1.082286376,1.030944172,0.823352027,1.127030343,NF2
PF-543,no symptom,1.120091547,1.091398489,0.230546691,1.267120735,NF2
PF-543,pNF,1.093819218,1.097692996,0.632416082,1.437824283,NF1
PF-543,schwannoma,1.018153336,0.895480728,0.183611303,1.080304606,NF2
PF-562271,no symptom,0.953709082,0.851855576,0.159478318,1.038903496,NF2
PF-8380,meningioma,1.072607908,1.073120538,0.909752788,1.156871929,NF2
PF-8380,no symptom,1.111653429,1.102557198,0.939041307,1.21534896,NF2
PF-8380,pNF,1.098522543,1.136261864,0.702156089,1.589055551,NF1
PF-8380,schwannoma,1.081545323,1.078396535,0.97422504,1.165098373,NF2
PH-797804,meningioma,0.945393988,0.944282467,0.786144896,1.093591962,NF2
PH-797804,no symptom,1.084489183,1.066679943,0.649134646,1.254777813,NF2
PH-797804,pNF,1.055013575,1.095055782,0.822235785,1.416554264,NF1
PH-797804,schwannoma,0.566636691,0.563790274,0.510128192,0.616010916,NF2
PHA-408,meningioma,0.964234555,0.887924295,0.429658376,1.055038795,NF2
PHA-408,no symptom,0.994435357,0.924992031,0.015205949,1.210108753,NF2
PHA-408,pNF,1.040834441,0.919836738,0.022142372,1.539566965,NF1
PHA-408,schwannoma,0.5768032,0.525075418,0.027282949,0.613680707,NF2
PHA-680632,meningioma,0.96070186,0.87414145,0.221542941,1.154112175,NF2
PHA-680632,no symptom,0.989955532,0.869411734,0.116667541,1.213918845,NF2
PHA-680632,pNF,1.003431773,0.92324798,0.089613442,1.546624106,NF1
PHA-680632,schwannoma,0.927958774,0.910635013,0.740802002,0.986342144,NF2
PHA-767491,meningioma,1.042375811,0.952989647,0.503878453,1.189012418,NF2
PHA-767491,no symptom,0.989522645,0.905625375,0.166068292,1.25813471,NF2
PHA-767491,pNF,1.053713883,1.022831407,0.011538437,1.539837034,NF1
PHA-767491,schwannoma,0.561400076,0.534515141,0.254710199,0.590836131,NF2
PHENELZINE,meningioma,0.957475956,0.917244183,0.080855955,1.097374486,NF2
PHENELZINE,no symptom,1.036002154,1.006363139,0.055446272,1.178629994,NF2
PHENELZINE,pNF,1.040294717,1.037063204,0.828348281,1.298669144,NF1
PHENELZINE,schwannoma,1.021406672,1.006214226,0.928528032,1.051377692,NF2
Phenformin,meningioma,0.932864369,0.938904796,0.713909565,1.11708165,NF2
Phenformin,no symptom,1.048330708,1.027645076,0.452966781,1.300890088,NF2
Phenformin,pNF,1.024836958,1.013390159,0.797025787,1.215167687,NF1
Phenformin,schwannoma,1.003311369,0.959070691,0.620251739,1.08469237,NF2
PHENOXYBENZAMINE,meningioma,1.050763675,1.03411331,0.913298048,1.139788275,NF2
PHENOXYBENZAMINE,no symptom,1.035105834,1.037161334,0.455729052,1.372712949,NF2
PHENOXYBENZAMINE,pNF,1.021570473,0.974635287,0.057291079,1.21016874,NF1
PHENOXYBENZAMINE,schwannoma,0.94746066,0.949124863,0.889294465,1.029625353,NF2
PHENTOLAMINE,meningioma,1.113758696,1.07082727,0.556394571,1.171237577,NF2
PHENTOLAMINE,no symptom,1.09760691,1.072098722,0.513247613,1.301786544,NF2
PHENTOLAMINE,pNF,1.075479633,1.053408607,0.096067152,1.208508079,NF1
PHENTOLAMINE,schwannoma,1.070088867,1.066432436,0.928692126,1.15368387,NF2
PHENYLEPHRINE,meningioma,1.03854058,1.036527796,0.910863195,1.127352089,NF2
PHENYLEPHRINE,no symptom,1.092059317,1.095353895,0.888790051,1.322931896,NF2
PHENYLEPHRINE,pNF,1.047550269,1.052249024,0.808354417,1.290660629,NF1
PHENYLEPHRINE,schwannoma,1.002048809,0.996932203,0.906333164,1.09994901,NF2
Phenylmethylsulfonyl Fluoride,meningioma,1.033265569,1.014163569,0.728858957,1.133137149,NF2
Phenylmethylsulfonyl Fluoride,no symptom,1.037211635,1.021654653,0.698209788,1.194421084,NF2
Phenylmethylsulfonyl Fluoride,pNF,1.035135899,1.028287011,0.656100368,1.367751174,NF1
Phenylmethylsulfonyl Fluoride,schwannoma,0.924128698,0.923916434,0.872536098,1.007887152,NF2
PHLORETIN,meningioma,1.057666882,1.058277634,0.916236124,1.141782846,NF2
PHLORETIN,no symptom,1.057703528,1.040204639,0.565526022,1.219237413,NF2
PHLORETIN,pNF,1.098825443,1.071651136,0.04382974,1.284727421,NF1
PHLORETIN,schwannoma,0.968312927,0.94795956,0.626452907,1.068348463,NF2
PHLORIZIN,meningioma,0.743330674,0.743862942,0.612876474,0.976773811,NF2
PHLORIZIN,no symptom,0.977125883,0.967113395,0.035409786,1.151038356,NF2
PHLORIZIN,pNF,0.948361332,0.966550278,0.696043893,1.218547943,NF1
PHLORIZIN,schwannoma,0.922926245,0.918986908,0.85463681,0.979289874,NF2
Physcion,meningioma,1.00187095,0.999239364,0.704793828,1.166362215,NF2
Physcion,no symptom,1.07709569,1.07100249,0.865423671,1.246149334,NF2
Physcion,pNF,1.122785387,1.130419852,0.866891832,1.385065597,NF1
Physcion,schwannoma,0.942250332,0.938753395,0.84872233,1.007650495,NF2
PI-103,meningioma,0.810680226,0.717640794,0.300408563,1.06565319,NF2
PI-103,no symptom,0.804759238,0.744548474,0.304558516,1.131877606,NF2
PI-103,pNF,0.620138106,0.599652452,0.000683445,1.069678904,NF1
PI-103,schwannoma,0.496427432,0.437718487,0.253111534,0.565045475,NF2
PIBOSEROD,meningioma,0.912209411,0.834718936,0.219116182,1.034849675,NF2
PIBOSEROD,no symptom,0.953843649,0.886634388,0.063069891,1.175896122,NF2
PIBOSEROD,pNF,0.940123044,0.83989158,0.041621746,1.258426696,NF1
PIBOSEROD,schwannoma,0.896108656,0.846500643,0.281191897,0.986885234,NF2
PICEATANNOL,meningioma,1.113479109,1.062826781,0.550669559,1.213637026,NF2
PICEATANNOL,no symptom,1.099414635,1.074138172,0.484936596,1.268545445,NF2
PICEATANNOL,pNF,1.124889977,1.126078075,0.351433957,1.506560584,NF1
PICEATANNOL,schwannoma,0.524176438,0.492369792,0.325072335,0.578663059,NF2
PICROPODOPHYLLOTOXIN,no symptom,0.226739887,0.480294055,0.146117636,1.178354504,NF2
PIMASERTIB,meningioma,0.853960298,0.815042761,0.562968262,1.017054419,NF2
PIMASERTIB,no symptom,0.937869443,0.872872831,0.382396089,1.083950783,NF2
PIMASERTIB,pNF,1.008066552,0.977588356,0.328885538,1.42891355,NF1
PIMASERTIB,schwannoma,0.766254183,0.703072153,0.412515863,0.899563025,NF2
Pimecrolimus,meningioma,0.958608735,0.958470894,0.685362378,1.194391472,NF2
Pimecrolimus,no symptom,1.032460492,1.031725357,0.399721873,1.362314845,NF2
Pimecrolimus,pNF,1.026137703,0.934096934,0.314723694,1.198025955,NF1
Pimecrolimus,schwannoma,0.903507894,0.859552333,0.426256574,0.991074096,NF2
PIOGLITAZONE,meningioma,1.056974579,1.021574136,0.836764745,1.177098053,NF2
PIOGLITAZONE,no symptom,1.083026257,1.084227876,0.930573867,1.304080838,NF2
PIOGLITAZONE,pNF,1.107781479,1.110755744,0.914958794,1.362477164,NF1
PIOGLITAZONE,schwannoma,1.026397361,1.020553085,0.805628644,1.090208258,NF2
PIPERINE,meningioma,1.004639899,0.979134406,0.775555668,1.117740995,NF2
PIPERINE,no symptom,1.057760045,1.065210904,0.923067335,1.284768021,NF2
PIPERINE,pNF,1.04689332,1.0527725,0.858870243,1.247048688,NF1
PIPERINE,schwannoma,1.013931811,0.99682457,0.790015994,1.081239989,NF2
Piplartine,no symptom,0.628048405,0.591083561,-0.002835269,1.222407539,NF2
Pizotifen,meningioma,1.015982637,0.992101394,0.695224484,1.200042573,NF2
Pizotifen,no symptom,1.046097947,1.026037297,0.28920663,1.180892065,NF2
Pizotifen,pNF,1.029161969,1.019457565,0.400242019,1.271590889,NF1
Pizotifen,schwannoma,1.009946465,1.01574273,0.948431507,1.081659114,NF2
PK-11195,meningioma,1.012889361,0.995272834,0.766727182,1.122080928,NF2
PK-11195,no symptom,1.066685808,1.057383978,0.753933424,1.269618107,NF2
PK-11195,pNF,1.067248911,1.083302446,0.879120925,1.296076587,NF1
PK-11195,schwannoma,1.004260977,1.000996595,0.884378105,1.088382984,NF2
PKI-402,meningioma,0.332283705,0.43846678,0.248935435,0.893748318,NF2
