std_name,model_name,median,mean,min,max,disease_name,symptom_name
Tioguanine,HFF,1.07296105,1.065307505,0.90014284,1.146591765,no disease,no symptom
Tioguanine,HS01,0.9426255,0.963868119,0.863871012,1.084039336,NF2,no symptom
Tioguanine,MS02,0.879409895,0.778761581,0.244381579,0.972239025,NF2,schwannoma
Tioguanine,MTC,0.811186185,0.737875874,0.373531251,0.984154227,no disease,no symptom
Tioguanine,N10,1.055633364,1.027858324,0.757147733,1.223942606,no disease,no symptom
Tioguanine,N5,0.913410102,0.905969345,0.63751372,1.109004965,NF1,no symptom
Tioguanine,Syn1,1.120983374,1.081584329,0.581921852,1.27084912,no disease,no symptom
Tioguanine,Syn5,1.084455261,1.035373276,0.262891694,1.417245441,NF2,no symptom
Tioguanine,ipNF05.5 (mixed clone),0.819775478,0.801116803,0.418687752,1.031657736,NF1,pNF
Tioguanine,ipNF05.5 (single clone),0.414805133,0.373192734,0.129468966,0.476332579,NF1,pNF
Tioguanine,ipNF06.2A,1.039533209,0.989167155,0.61120317,1.236702474,NF1,pNF
Tioguanine,ipNF95.11b C,0.977589464,0.805785265,0.12178893,1.176963978,NF1,pNF
Tioguanine,ipNF95.11b C/T,0.955838108,0.954477394,0.627060598,1.160066065,NF1,pNF
Tioguanine,ipNF95.6,0.996458825,0.94724027,0.48663173,1.134597142,NF1,pNF
Tioguanine,ipn02.3,0.915246349,0.763460185,0.344464177,0.988175093,no disease,no symptom
Tioguanine,ipn02.8,0.880889036,0.686347272,0.219688292,1.049382708,no disease,no symptom
Tioguanine,ipnNF95.11C,1.038039512,0.971981879,0.531947521,1.077254597,NF1,pNF
TIPIFARNIB,Ben-Men-1,0.982169443,0.965778486,0.734299359,1.135295688,NF2,meningioma
TIPIFARNIB,HFF,1.126436383,1.104981897,0.963326104,1.180084381,no disease,no symptom
TIPIFARNIB,HS01,1.048025781,0.964671064,0.414244009,1.179322989,NF2,no symptom
TIPIFARNIB,MS02,0.919015263,0.854197141,0.274048824,1.012024363,NF2,schwannoma
TIPIFARNIB,MTC,1.086381583,1.010256233,0.683295049,1.150684673,no disease,no symptom
TIPIFARNIB,Syn1,1.030438536,0.983110179,0.282926504,1.19292867,no disease,no symptom
TIPIFARNIB,Syn5,1.005461313,0.955980487,0.319764348,1.168014545,NF2,no symptom
TIPIFARNIB,ipNF05.5 (mixed clone),0.911817764,0.844672002,0.314501673,1.206490741,NF1,pNF
TIPIFARNIB,ipNF05.5 (single clone),1.158684653,0.916277892,0.356992766,1.237596187,NF1,pNF
TIPIFARNIB,ipNF06.2A,0.957303045,0.8955746,0.521518347,1.028861703,NF1,pNF
TIPIFARNIB,ipNF95.11b C,0.791053933,0.802459779,0.453667625,1.100372327,NF1,pNF
TIPIFARNIB,ipNF95.11b C/T,1.071178108,1.020844793,0.640636418,1.159360854,NF1,pNF
TIPIFARNIB,ipNF95.6,1.013276625,0.927498994,0.446957854,1.108142903,NF1,pNF
TIPIFARNIB,ipn02.3,1.005410558,0.926888099,0.453814783,1.099214942,no disease,no symptom
TIPIFARNIB,ipn02.8,0.65898054,0.645868026,0.306909853,1.024568496,no disease,no symptom
TIPIFARNIB,ipnNF95.11C,1.007594049,0.958091285,0.554175151,1.119543814,NF1,pNF
TIVANTINIB,Ben-Men-1,0.855714179,0.808162069,0.305761248,1.016751504,NF2,meningioma
TIVANTINIB,HFF,1.017385858,1.005284417,0.926989332,1.077559853,no disease,no symptom
TIVANTINIB,HS01,0.963048941,0.829770254,0.380231437,1.049263642,NF2,no symptom
TIVANTINIB,MS02,0.317019898,0.376554615,0.097331232,0.55770395,NF2,schwannoma
TIVANTINIB,MTC,0.90125253,0.81926242,0.492623139,1.064815805,no disease,no symptom
TIVANTINIB,N10,0.616360141,0.626534042,0.146213591,1.164373073,no disease,no symptom
TIVANTINIB,N5,0.838011454,0.703055807,0.045500848,1.119003204,NF1,no symptom
TIVANTINIB,Syn1,0.927645583,0.829205511,0.407845977,1.015427969,no disease,no symptom
TIVANTINIB,Syn5,0.970248477,0.84217869,0.258113786,1.070478393,NF2,no symptom
TIVANTINIB,ipNF05.5 (mixed clone),1.072758584,1.148121864,0.81713849,1.40194644,NF1,pNF
TIVANTINIB,ipNF05.5 (single clone),1.051932641,1.073940415,0.861537693,1.316380984,NF1,pNF
TIVANTINIB,ipNF06.2A,0.809918697,0.771082824,0.362815008,1.050941951,NF1,pNF
TIVANTINIB,ipNF95.11b C,0.405072519,0.590984464,-0.003158908,1.244670181,NF1,pNF
TIVANTINIB,ipNF95.11b C/T,1.097596402,1.024298564,0.697509427,1.215695644,NF1,pNF
TIVANTINIB,ipNF95.6,1.073392722,1.014809723,0.799408076,1.150553739,NF1,pNF
TIVANTINIB,ipn02.3,0.993694402,0.708938593,0.089906804,1.068721612,no disease,no symptom
TIVANTINIB,ipn02.8,0.670278628,0.725866298,0.09492949,1.07108137,no disease,no symptom
TIVANTINIB,ipnNF95.11C,0.832372902,0.705514435,0.377840715,1.009796496,NF1,pNF
Tivozanib,Ben-Men-1,1.006565634,0.952023526,0.59846376,1.119751037,NF2,meningioma
Tivozanib,HFF,1.011304548,0.996769964,0.86096036,1.065235515,no disease,no symptom
Tivozanib,HS01,1.003740065,0.872183025,0.146597411,1.122419129,NF2,no symptom
Tivozanib,MS02,0.583439601,0.50002659,0.082148864,0.626334146,NF2,schwannoma
Tivozanib,MTC,1.050260609,0.978872041,0.65818118,1.125003833,no disease,no symptom
Tivozanib,Syn1,1.080298391,0.958002025,0.349062472,1.175860679,no disease,no symptom
Tivozanib,Syn5,0.977018802,0.945694128,0.569356776,1.18576749,NF2,no symptom
Tivozanib,ipNF05.5 (mixed clone),1.449459337,1.260851038,0.572823458,1.601318637,NF1,pNF
Tivozanib,ipNF05.5 (single clone),1.377552088,1.250961283,0.351431428,1.552344907,NF1,pNF
Tivozanib,ipNF06.2A,0.884848618,0.87327617,0.636913903,0.98967037,NF1,pNF
Tivozanib,ipNF95.11b C,1.300649351,1.086061215,0.094639628,1.418253462,NF1,pNF
Tivozanib,ipNF95.11b C/T,1.158233477,1.052972581,0.62159839,1.30325566,NF1,pNF
Tivozanib,ipNF95.6,1.092357078,1.0574504,0.741625268,1.237314977,NF1,pNF
Tivozanib,ipn02.3,0.966161618,0.901127554,0.582536594,1.025484848,no disease,no symptom
Tivozanib,ipn02.8,1.090794702,1.027064668,0.525422525,1.222055543,no disease,no symptom
Tivozanib,ipnNF95.11C,0.933608896,0.925137855,0.682883764,1.042170271,NF1,pNF
Tizanidine,Ben-Men-1,1.137830866,1.121912784,0.745619162,1.246365467,NF2,meningioma
Tizanidine,HFF,1.096348769,1.102327578,1.055348981,1.178652191,no disease,no symptom
Tizanidine,HS01,0.955715378,0.964525458,0.934975301,1.018093145,NF2,no symptom
Tizanidine,MS02,0.999081608,1.015430749,0.948738482,1.110606734,NF2,schwannoma
Tizanidine,MTC,1.078207362,1.085878254,0.854808322,1.240297578,no disease,no symptom
Tizanidine,Syn1,1.231928008,1.201777352,1.085445173,1.325244348,no disease,no symptom
Tizanidine,Syn5,1.082926925,1.083859692,0.888521771,1.234652043,NF2,no symptom
Tizanidine,ipNF05.5 (mixed clone),1.06833734,1.025500821,0.822640712,1.146907081,NF1,pNF
Tizanidine,ipNF05.5 (single clone),0.607427798,0.606202987,0.47843368,0.712523816,NF1,pNF
Tizanidine,ipNF06.2A,1.0803904,1.081082268,0.930273226,1.173716651,NF1,pNF
Tizanidine,ipNF95.11b C,0.989640991,0.962347197,0.625602062,1.226104264,NF1,pNF
Tizanidine,ipNF95.11b C/T,0.981294415,0.962727015,0.871657871,1.087174163,NF1,pNF
Tizanidine,ipNF95.6,1.053421563,1.065089302,1.017392738,1.141924445,NF1,pNF
Tizanidine,ipn02.3,1.002128571,1.012028739,0.970583519,1.111081962,no disease,no symptom
Tizanidine,ipn02.8,0.933941203,0.919726898,0.813137062,1.037504097,no disease,no symptom
Tizanidine,ipnNF95.11C,1.061117394,1.08616927,1.03520786,1.220856928,NF1,pNF
TOFACITINIB,Ben-Men-1,0.861673085,0.847837217,0.628742617,0.994507371,NF2,meningioma
TOFACITINIB,HFF,1.009220704,1.020735351,0.985467168,1.077447427,no disease,no symptom
TOFACITINIB,HS01,0.965561925,0.969338323,0.85861746,1.108816143,NF2,no symptom
TOFACITINIB,MS02,0.910687549,0.881850247,0.72354046,0.965364871,NF2,schwannoma
TOFACITINIB,MTC,0.987581425,0.981624598,0.928194943,1.03474487,no disease,no symptom
TOFACITINIB,Syn1,0.874991148,0.847430052,0.733008183,0.918456062,no disease,no symptom
TOFACITINIB,Syn5,0.904772667,0.896168597,0.725516653,1.099284706,NF2,no symptom
TOFACITINIB,ipNF05.5 (mixed clone),0.938876345,0.907842237,0.774106143,1.014585459,NF1,pNF
TOFACITINIB,ipNF05.5 (single clone),0.882946423,0.873728646,0.68045532,1.001380736,NF1,pNF
TOFACITINIB,ipNF06.2A,0.932052071,0.936372992,0.794061459,1.051656501,NF1,pNF
TOFACITINIB,ipNF95.11b C,0.770548632,0.74235995,0.202901137,1.311489244,NF1,pNF
TOFACITINIB,ipNF95.11b C/T,1.159764243,1.161889447,1.073099692,1.261969468,NF1,pNF
TOFACITINIB,ipNF95.6,0.969461077,0.952754948,0.701539257,1.083902324,NF1,pNF
TOFACITINIB,ipn02.3,1.073830126,1.040512424,0.749898172,1.12874429,no disease,no symptom
TOFACITINIB,ipn02.8,0.865410695,0.903535309,0.745691138,1.072446791,no disease,no symptom
TOFACITINIB,ipnNF95.11C,0.95740291,0.92357138,0.652458866,1.053841794,NF1,pNF
TOLCAPONE,Ben-Men-1,1.0526025,1.058941357,0.820315263,1.176418025,NF2,meningioma
TOLCAPONE,HFF,1.092719969,1.090129632,1.020304601,1.150695925,no disease,no symptom
TOLCAPONE,HS01,1.105596987,1.122209955,1.054929234,1.238392359,NF2,no symptom
TOLCAPONE,MS02,0.883286209,0.871313359,0.637231118,0.98049985,NF2,schwannoma
TOLCAPONE,MTC,1.071333486,1.064743273,0.976874929,1.12357438,no disease,no symptom
TOLCAPONE,Syn1,1.00224677,0.899201529,0.463254621,1.127276629,no disease,no symptom
TOLCAPONE,Syn5,1.111627248,1.093453404,0.819208862,1.229203167,NF2,no symptom
TOLCAPONE,ipNF05.5 (mixed clone),1.120811628,1.096513503,0.83468735,1.329505586,NF1,pNF
TOLCAPONE,ipNF05.5 (single clone),1.22679057,1.172984914,0.984329702,1.29247885,NF1,pNF
TOLCAPONE,ipNF06.2A,0.988138025,0.989083735,0.825331877,1.120311113,NF1,pNF
TOLCAPONE,ipNF95.11b C,1.136638389,1.067767317,0.677118995,1.275601739,NF1,pNF
TOLCAPONE,ipNF95.11b C/T,1.107850145,1.089594421,0.976598329,1.214344605,NF1,pNF
TOLCAPONE,ipNF95.6,1.079351333,1.059127259,0.764998882,1.144102739,NF1,pNF
TOLCAPONE,ipn02.3,1.057011412,1.056891636,1.030300749,1.095014564,no disease,no symptom
TOLCAPONE,ipn02.8,0.935457176,0.916581259,0.665171595,1.097888519,no disease,no symptom
TOLCAPONE,ipnNF95.11C,1.007881333,0.989234822,0.748161477,1.068454039,NF1,pNF
TOLNAFTATE,Ben-Men-1,0.985024018,0.974845561,0.821079031,1.08254811,NF2,meningioma
TOLNAFTATE,HFF,1.138228604,1.132658883,1.063789692,1.186288825,no disease,no symptom
TOLNAFTATE,HS01,1.00721426,1.00860076,0.971465017,1.074543852,NF2,no symptom
TOLNAFTATE,MS02,1.007059575,0.972616713,0.459398409,1.112745096,NF2,schwannoma
TOLNAFTATE,MTC,1.10932124,1.086250445,0.927275461,1.178218869,no disease,no symptom
TOLNAFTATE,Syn1,1.116070477,0.951693788,0.220283018,1.229802415,no disease,no symptom
TOLNAFTATE,Syn5,1.058287048,1.077858521,0.919816392,1.203581286,NF2,no symptom
TOLNAFTATE,ipNF05.5 (mixed clone),1.115030389,1.127079072,1.023978692,1.261935315,NF1,pNF
TOLNAFTATE,ipNF05.5 (single clone),1.151260419,1.15059191,0.975157017,1.299386674,NF1,pNF
TOLNAFTATE,ipNF06.2A,1.010575474,1.018737513,0.896615234,1.118966019,NF1,pNF
TOLNAFTATE,ipNF95.11b C,1.005635945,1.014889291,0.851065974,1.181650716,NF1,pNF
TOLNAFTATE,ipNF95.11b C/T,1.010566903,0.958568067,0.550718601,1.116746248,NF1,pNF
TOLNAFTATE,ipNF95.6,1.022014693,1.022446855,0.981349536,1.065167367,NF1,pNF
TOLNAFTATE,ipn02.3,1.026948051,1.027413136,0.913562188,1.107960063,no disease,no symptom
TOLNAFTATE,ipn02.8,0.999170128,0.986388289,0.859337127,1.089357773,no disease,no symptom
TOLNAFTATE,ipnNF95.11C,1.008130386,1.011635109,0.932359765,1.062781049,NF1,pNF
TOLVAPTAN,Ben-Men-1,1.000762843,0.991868043,0.819795078,1.111707916,NF2,meningioma
TOLVAPTAN,HFF,1.03038632,1.031275958,0.996834313,1.071013119,no disease,no symptom
TOLVAPTAN,HS01,1.010868384,1.004934244,0.764412146,1.174355421,NF2,no symptom
TOLVAPTAN,MS02,0.902917597,0.897192263,0.807385824,1.012147127,NF2,schwannoma
TOLVAPTAN,MTC,1.048411839,1.051845618,0.981760232,1.14418068,no disease,no symptom
TOLVAPTAN,Syn1,1.001675411,0.990959166,0.851966695,1.072533206,no disease,no symptom
TOLVAPTAN,Syn5,1.017502348,1.063164318,0.944887165,1.257416416,NF2,no symptom
TOLVAPTAN,ipNF05.5 (mixed clone),0.960611154,0.899135806,0.191221012,1.122378879,NF1,pNF
TOLVAPTAN,ipNF05.5 (single clone),0.982219379,0.935540342,0.77497494,1.034912381,NF1,pNF
TOLVAPTAN,ipNF06.2A,0.972200559,0.944277179,0.823809122,1.012182829,NF1,pNF
TOLVAPTAN,ipNF95.11b C,0.980910655,0.998441642,0.810083813,1.215219959,NF1,pNF
TOLVAPTAN,ipNF95.11b C/T,1.109838894,1.119238891,1.007126705,1.23763399,NF1,pNF
TOLVAPTAN,ipNF95.6,1.016183341,1.009517571,0.952841325,1.079898154,NF1,pNF
TOLVAPTAN,ipn02.3,0.985923138,0.980832252,0.870896911,1.057370502,no disease,no symptom
TOLVAPTAN,ipn02.8,1.158689039,1.136501052,1.00525379,1.203143936,no disease,no symptom
TOLVAPTAN,ipnNF95.11C,1.018754115,1.00459951,0.931705306,1.063173055,NF1,pNF
Topotecan,Ben-Men-1,0.829493825,0.707288445,0.186655383,1.072273273,NF2,meningioma
Topotecan,HFF,1.032706967,1.005477482,0.861127561,1.093611647,no disease,no symptom
Topotecan,HS01,0.49231655,0.47481743,-0.03177483,1.300591,NF2,no symptom
Topotecan,MS02,0.857463034,0.737632152,0.452578816,0.906171747,NF2,schwannoma
Topotecan,MTC,1.04409367,0.987601872,0.636660319,1.077150775,no disease,no symptom
Topotecan,N10,0.837681817,0.826791896,0.578763661,1.136335791,no disease,no symptom
Topotecan,N5,0.748766897,0.759837822,0.494661486,1.044743239,NF1,no symptom
Topotecan,Syn1,0.537863865,0.538186368,-0.01835856,1.324611,no disease,no symptom
Topotecan,Syn5,0.48894012,0.516724357,-0.01574052,1.2248638,NF2,no symptom
Topotecan,ipNF05.5 (mixed clone),1.613398773,1.464127553,0.945537636,1.860386172,NF1,pNF
Topotecan,ipNF05.5 (single clone),1.65552946,1.450173753,0.92384153,1.832204822,NF1,pNF
Topotecan,ipNF06.2A,0.887477806,0.80172259,0.387040412,1.078087702,NF1,pNF
Topotecan,ipNF95.11b C,0.724049138,0.909020925,0.046442724,1.948537102,NF1,pNF
Topotecan,ipNF95.11b C/T,0.789789246,0.82520806,0.544625815,1.080715542,NF1,pNF
Topotecan,ipNF95.6,0.892300275,0.933012569,0.509355137,1.220828357,NF1,pNF
Topotecan,ipn02.3,0.831645822,0.819041233,0.370389908,1.20043293,no disease,no symptom
Topotecan,ipn02.8,0.971976956,0.889647647,0.37014731,1.280457191,no disease,no symptom
Topotecan,ipnNF95.11C,0.621947337,0.776329759,0.363076457,1.362095589,NF1,pNF
TORCETRAPIB,Ben-Men-1,0.961622935,0.966173066,0.786860475,1.156555506,NF2,meningioma
TORCETRAPIB,HFF,1.080339723,1.076905928,1.021299344,1.150166293,no disease,no symptom
TORCETRAPIB,HS01,0.975428893,0.973648704,0.904995027,1.028845757,NF2,no symptom
TORCETRAPIB,MS02,0.99535375,0.978421692,0.666120296,1.079276021,NF2,schwannoma
TORCETRAPIB,MTC,1.094621751,1.077610126,0.932900123,1.217793712,no disease,no symptom
TORCETRAPIB,Syn1,1.00736547,0.949366003,0.43107001,1.055623108,no disease,no symptom
TORCETRAPIB,Syn5,1.03153311,1.050136768,0.95595875,1.211378071,NF2,no symptom
TORCETRAPIB,ipNF05.5 (mixed clone),1.12339612,1.053450191,0.751393683,1.171437416,NF1,pNF
TORCETRAPIB,ipNF05.5 (single clone),1.282174761,1.23627228,0.677589557,1.435332227,NF1,pNF
TORCETRAPIB,ipNF06.2A,0.987493384,1.005154639,0.899951237,1.105688781,NF1,pNF
TORCETRAPIB,ipNF95.11b C,1.095153461,1.096043148,0.842518895,1.221851303,NF1,pNF
TORCETRAPIB,ipNF95.11b C/T,1.173020723,1.182446684,1.09286277,1.292020868,NF1,pNF
TORCETRAPIB,ipNF95.6,1.151883818,1.108005701,0.771174077,1.210068445,NF1,pNF
TORCETRAPIB,ipn02.3,1.108293115,1.082132839,0.770494081,1.167216162,no disease,no symptom
TORCETRAPIB,ipn02.8,1.142667365,1.147005611,1.010479994,1.302923749,no disease,no symptom
TORCETRAPIB,ipnNF95.11C,1.020809364,1.018604121,0.885964446,1.11724862,NF1,pNF
TOREMIFENE,Ben-Men-1,1.032960485,1.042661289,0.861876842,1.178727941,NF2,meningioma
TOREMIFENE,HFF,1.150666458,1.146602163,1.110948295,1.182634538,no disease,no symptom
TOREMIFENE,HS01,0.951312698,0.959700206,0.924854666,1.015347735,NF2,no symptom
TOREMIFENE,MS02,0.952338968,0.938947232,0.825159222,1.004660755,NF2,schwannoma
TOREMIFENE,MTC,1.040023674,1.06563504,0.983590072,1.160140405,no disease,no symptom
TOREMIFENE,Syn1,1.035970636,1.034758958,0.938265359,1.116027017,no disease,no symptom
TOREMIFENE,Syn5,1.085640531,1.092708403,0.998515838,1.205251314,NF2,no symptom
TOREMIFENE,ipNF05.5 (mixed clone),1.160872474,1.097678966,0.314564996,1.320921767,NF1,pNF
TOREMIFENE,ipNF05.5 (single clone),1.214071614,1.145089626,0.394676418,1.329983747,NF1,pNF
TOREMIFENE,ipNF06.2A,1.063418694,1.046275487,0.925706445,1.131175132,NF1,pNF
TOREMIFENE,ipNF95.11b C,1.038925266,1.03192079,0.743899096,1.256973766,NF1,pNF
TOREMIFENE,ipNF95.11b C/T,1.117940078,1.078382122,0.683132263,1.173043978,NF1,pNF
TOREMIFENE,ipNF95.6,1.073196794,1.009324546,0.21208055,1.205690258,NF1,pNF
TOREMIFENE,ipn02.3,1.020000713,1.01591433,0.873585188,1.08003239,no disease,no symptom
TOREMIFENE,ipn02.8,0.973634938,0.951403357,0.799530703,0.996111886,no disease,no symptom
TOREMIFENE,ipnNF95.11C,1.000357668,1.022476829,0.956957204,1.150773583,NF1,pNF
TORIN 2,Ben-Men-1,0.329337332,0.377328283,0.19579695,0.724181364,NF2,meningioma
TORIN 2,HFF,0.672916302,0.722348944,0.565220652,0.990705037,no disease,no symptom
TORIN 2,HS01,0.277448351,0.3733495,0.175555687,0.906613649,NF2,no symptom
TORIN 2,MS02,0.227418452,0.324637138,0.109971973,0.64472128,NF2,schwannoma
TORIN 2,MTC,0.465842695,0.589254889,0.350541658,1.057474446,no disease,no symptom
TORIN 2,N10,0.811600889,0.763784673,0.374808661,1.108836595,no disease,no symptom
TORIN 2,N5,0.584156869,0.550137757,0.204614482,0.755334333,NF1,no symptom
TORIN 2,Syn1,0.427753778,0.496341341,0.329137192,0.868567678,no disease,no symptom
TORIN 2,Syn5,0.349986356,0.438796809,0.267358774,0.844881812,NF2,no symptom
TORIN 2,ipNF05.5 (mixed clone),0.500592901,0.491332624,0.017363925,0.927682505,NF1,pNF
TORIN 2,ipNF05.5 (single clone),0.42066047,0.426117349,0.013868204,0.837309907,NF1,pNF
TORIN 2,ipNF06.2A,0.567275304,0.596624432,0.462489354,0.811154344,NF1,pNF
TORIN 2,ipNF95.11b C,0.043158866,0.122360558,0.001182797,0.427389638,NF1,pNF
TORIN 2,ipNF95.11b C/T,0.676725471,0.726961961,0.269674447,1.060469356,NF1,pNF
TORIN 2,ipNF95.6,0.546873509,0.616882047,0.430269928,0.890787047,NF1,pNF
TORIN 2,ipn02.3,0.442724339,0.50679303,0.362177843,0.771662663,no disease,no symptom
TORIN 2,ipn02.8,0.368369934,0.372336985,0.309049396,0.457781253,no disease,no symptom
TORIN 2,ipnNF95.11C,0.500607284,0.573020091,0.397643426,0.865992712,NF1,pNF
Torin1,Ben-Men-1,0.580943628,0.605716988,0.303216839,0.973231689,NF2,meningioma
Torin1,HFF,0.90921245,0.922499479,0.752004923,1.034368479,no disease,no symptom
Torin1,HS01,0.414175621,0.543814654,0.309821227,0.927604508,NF2,no symptom
Torin1,MS02,0.486257186,0.466250636,0.28936874,0.633624639,NF2,schwannoma
Torin1,MTC,0.751150276,0.751964214,0.513774539,0.987458807,no disease,no symptom
Torin1,N10,0.940612349,0.974183956,0.763189738,1.186819764,no disease,no symptom
Torin1,N5,0.657002916,0.712462863,0.436937217,1.105464523,NF1,no symptom
Torin1,Syn1,0.733221824,0.799876208,0.495202364,1.08942746,no disease,no symptom
Torin1,Syn5,0.692665499,0.696774959,0.344117516,1.074125192,NF2,no symptom
Torin1,ipNF05.5 (mixed clone),0.624817034,0.742979968,0.49287468,1.19047384,NF1,pNF
Torin1,ipNF05.5 (single clone),0.585762777,0.658903196,0.500963878,1.099517615,NF1,pNF
Torin1,ipNF06.2A,0.666696963,0.712746252,0.578571939,0.912421353,NF1,pNF
Torin1,ipNF95.11b C,0.244413972,0.357621381,0.051280699,0.859664775,NF1,pNF
Torin1,ipNF95.11b C/T,0.916816935,0.937146571,0.779576178,1.104856988,NF1,pNF
Torin1,ipNF95.6,0.69305274,0.754615255,0.559902722,1.03477811,NF1,pNF
Torin1,ipn02.3,0.497534394,0.563282872,0.362406672,0.896805935,no disease,no symptom
Torin1,ipn02.8,0.393491208,0.396388004,0.327172234,0.488497724,no disease,no symptom
Torin1,ipnNF95.11C,0.658918233,0.694022152,0.514842275,0.972001637,NF1,pNF
TOSEDOSTAT,Ben-Men-1,0.986036189,0.955162824,0.714445928,1.071199978,NF2,meningioma
TOSEDOSTAT,HFF,1.052692428,1.046079104,0.908691624,1.126447331,no disease,no symptom
TOSEDOSTAT,HS01,1.068075382,0.921235138,0.207004422,1.129731797,NF2,no symptom
TOSEDOSTAT,MS02,0.932536762,0.874810708,0.544551194,1.029235348,NF2,schwannoma
TOSEDOSTAT,MTC,1.025130613,1.005388702,0.655897884,1.14221933,no disease,no symptom
TOSEDOSTAT,Syn1,0.959773666,0.92088014,0.668235866,1.092610823,no disease,no symptom
TOSEDOSTAT,Syn5,1.015117438,1.008016696,0.739767848,1.236272333,NF2,no symptom
TOSEDOSTAT,ipNF05.5 (mixed clone),0.961040699,0.967453709,0.696190542,1.16853531,NF1,pNF
TOSEDOSTAT,ipNF05.5 (single clone),1.101390045,1.051888383,0.705033305,1.210011257,NF1,pNF
TOSEDOSTAT,ipNF06.2A,0.95900019,0.93353311,0.631709557,1.027152157,NF1,pNF
TOSEDOSTAT,ipNF95.11b C,1.037800353,0.983452139,0.316667897,1.266088844,NF1,pNF
TOSEDOSTAT,ipNF95.11b C/T,1.134206182,1.138669671,1.054392186,1.205237311,NF1,pNF
TOSEDOSTAT,ipNF95.6,1.018104056,1.032237513,0.962943527,1.127203606,NF1,pNF
TOSEDOSTAT,ipn02.3,1.056951712,1.023994476,0.700075709,1.100646933,no disease,no symptom
TOSEDOSTAT,ipn02.8,0.993605768,0.940079892,0.408784962,1.146521139,no disease,no symptom
TOSEDOSTAT,ipnNF95.11C,0.995802862,0.981276639,0.826882423,1.044315624,NF1,pNF
TOZASERTIB,Ben-Men-1,1.066480667,1.008733737,0.650606823,1.22899191,NF2,meningioma
TOZASERTIB,HFF,1.140764257,1.10552175,0.816083731,1.207352804,no disease,no symptom
TOZASERTIB,HS01,1.061105543,0.91920147,0.175224678,1.245430788,NF2,no symptom
TOZASERTIB,MS02,0.980580198,0.851926495,0.09925175,1.059081048,NF2,schwannoma
TOZASERTIB,MTC,1.144713659,1.068428844,0.660466626,1.226629676,no disease,no symptom
TOZASERTIB,Syn1,1.133186649,1.099186995,0.840793382,1.2390837,no disease,no symptom
TOZASERTIB,Syn5,1.030883153,0.979387594,0.504974457,1.228025246,NF2,no symptom
TOZASERTIB,ipNF05.5 (mixed clone),1.320017106,1.083546391,0.018257697,1.444823583,NF1,pNF
TOZASERTIB,ipNF05.5 (single clone),1.110164196,1.000905333,0.050417893,1.312981419,NF1,pNF
TOZASERTIB,ipNF06.2A,0.962622026,0.902181527,0.406109477,1.142205226,NF1,pNF
TOZASERTIB,ipNF95.11b C,0.993512249,0.829306879,0.011371291,1.499037764,NF1,pNF
TOZASERTIB,ipNF95.11b C/T,1.063772376,0.930479509,0.054117594,1.123187108,NF1,pNF
TOZASERTIB,ipNF95.6,1.076225531,0.990335489,0.417978763,1.190376258,NF1,pNF
TOZASERTIB,ipn02.3,1.079589373,0.939421017,0.08639377,1.167535091,no disease,no symptom
TOZASERTIB,ipn02.8,0.823459158,0.837967601,0.314451347,1.111033692,no disease,no symptom
TOZASERTIB,ipnNF95.11C,1.150002532,0.943250848,0.064496157,1.242766698,NF1,pNF
TRAMETINIB,Ben-Men-1,0.963158664,0.936016291,0.600134021,1.205360647,NF2,meningioma
TRAMETINIB,HFF,1.108843703,1.064427549,0.893435996,1.182992405,no disease,no symptom
TRAMETINIB,HS01,0.007968717,0.122237351,0.005775781,1.182063005,NF2,no symptom
TRAMETINIB,MS01,0.589721828,0.560341339,0.219662591,0.764282721,NF2,schwannoma
TRAMETINIB,MS02,0.003064954,0.030225889,0.001575764,1.022621226,NF2,schwannoma
TRAMETINIB,MS03,0.585865793,0.555120866,0.148250251,0.736775533,NF2,schwannoma
TRAMETINIB,MS11,0.60805403,0.611961171,0.33681531,0.845397943,no disease,no symptom
TRAMETINIB,MS12,0.743759334,0.72286737,0.441708068,0.881404493,no disease,no symptom
TRAMETINIB,MTC,0.907460358,0.858987983,0.544256219,1.181695343,no disease,no symptom
TRAMETINIB,Syn1,1.077782478,1.006391409,0.775563095,1.190013189,no disease,no symptom
TRAMETINIB,Syn5,0.841718583,0.851024554,0.537608313,1.210360164,NF2,no symptom
TRAMETINIB,ipNF05.5 (mixed clone),1.325254459,1.061545806,0.125522265,1.426494798,NF1,pNF
TRAMETINIB,ipNF05.5 (single clone),1.226482927,1.03798275,0.143323734,1.374110284,NF1,pNF
TRAMETINIB,ipNF06.2A,1.008390907,0.957248627,0.761329753,1.098506233,NF1,pNF
TRAMETINIB,ipNF95.11b C,1.029328925,0.953496816,0.242317527,1.522217589,NF1,pNF
TRAMETINIB,ipNF95.11b C/T,1.039132136,0.949824143,0.231679848,1.176452038,NF1,pNF
TRAMETINIB,ipNF95.6,1.014454392,0.982977213,0.747895138,1.151637887,NF1,pNF
TRAMETINIB,ipn02.3,1.083434209,1.02379299,0.763184998,1.130722923,no disease,no symptom
TRAMETINIB,ipn02.8,0.990018868,0.968257028,0.789463145,1.049126727,no disease,no symptom
TRAMETINIB,ipnNF95.11C,1.140665073,1.138914866,0.998445059,1.264702576,NF1,pNF
TRANILAST,Ben-Men-1,0.948969556,0.958958477,0.773792717,1.084342296,NF2,meningioma
